original_image_path,frame,district,severity,max_dbz,rain_pixels,rain_level,rain_level_data
cropped_districts_by_frame/central/20260504_180001\frame_005\บางคอแหลม.png,5,บางคอแหลม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_005\จอมทอง.png,5,จอมทอง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_005\ยานนาวา.png,5,ยานนาวา,21.5,21.5,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\สาทร.png,5,สาทร,25.25,44.0,12,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\หนองแขม.png,5,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_005\บางรัก.png,5,บางรัก,48.28571319580078,51.5,14,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\ประเวศ.png,5,ประเวศ,34.362117767333984,54.0,359,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\คลองสาน.png,5,คลองสาน,45.5,46.5,5,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\ธนบุรี.png,5,ธนบุรี,49.625,54.0,4,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\คลองเตย.png,5,คลองเตย,39.0,54.0,87,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\สัมพันธวงศ์.png,5,สัมพันธวงศ์,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_005\ภาษีเจริญ.png,5,ภาษีเจริญ,47.65217208862305,61.5,115,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\บางกอกใหญ่.png,5,บางกอกใหญ่,51.54999923706055,61.5,50,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\วัฒนา.png,5,วัฒนา,45.480262756347656,54.0,76,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\สวนหลวง.png,5,สวนหลวง,41.5318489074707,54.0,157,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\บางแค.png,5,บางแค,36.875,54.0,80,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\ปทุมวัน.png,5,ปทุมวัน,47.41954040527344,54.0,87,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\ป้อมปราบศัตรูพ่าย.png,5,ป้อมปราบศัตรูพ่าย,54.0,54.0,1,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\พระนคร.png,5,พระนคร,51.91666793823242,56.5,24,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\ราชเทวี.png,5,ราชเทวี,50.96428680419922,54.0,70,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\บางกอกน้อย.png,5,บางกอกน้อย,56.85714340209961,66.5,126,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\พญาไท.png,5,พญาไท,44.0684928894043,54.0,73,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\สะพานสูง.png,5,สะพานสูง,41.915283203125,54.0,301,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\ดุสิต.png,5,ดุสิต,47.07692337036133,54.0,26,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\ตลิ่งชัน.png,5,ตลิ่งชัน,47.01346969604492,66.5,297,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\ดินแดง.png,5,ดินแดง,43.1761360168457,54.0,88,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\ลาดกระบัง.png,5,ลาดกระบัง,29.48760414123535,54.0,605,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\ทวีวัฒนา.png,5,ทวีวัฒนา,45.64444351196289,59.0,225,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\วังทองหลาง.png,5,วังทองหลาง,42.417266845703125,54.0,139,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\ห้วยขวาง.png,5,ห้วยขวาง,42.90510940551758,54.0,137,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\บางพลัด.png,5,บางพลัด,47.703704833984375,56.5,27,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\บางกะปิ.png,5,บางกะปิ,36.29257583618164,54.0,229,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\บึงกุ่ม.png,5,บึงกุ่ม,27.23008918762207,54.0,226,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\ลาดพร้าว.png,5,ลาดพร้าว,44.078125,54.0,128,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\บางซื่อ.png,5,บางซื่อ,45.44495391845703,54.0,109,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\มีนบุรี.png,5,มีนบุรี,27.82543182373047,54.0,232,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\คันนายาว.png,5,คันนายาว,24.93220329284668,46.5,118,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\จตุจักร.png,5,จตุจักร,47.284671783447266,56.5,274,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_005\บางเขน.png,5,บางเขน,28.66450309753418,46.5,231,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\หลักสี่.png,5,หลักสี่,37.322147369384766,59.0,149,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_005\คลองสามวา.png,5,คลองสามวา,28.441747665405273,54.0,103,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\หนองจอก.png,5,หนองจอก,25.096153259277344,34.0,130,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\สายไหม.png,5,สายไหม,24.110618591308594,34.0,113,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_005\ดอนเมือง.png,5,ดอนเมือง,22.671875,34.0,32,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\ทุ่งครุ.png,6,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_006\บางขุนเทียน.png,6,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_006\บางนา.png,6,บางนา,41.84090805053711,54.0,44,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\บางบอน.png,6,บางบอน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_006\ราษฎร์บูรณะ.png,6,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_006\พระโขนง.png,6,พระโขนง,38.09574508666992,54.0,94,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\บางคอแหลม.png,6,บางคอแหลม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_006\จอมทอง.png,6,จอมทอง,25.66666603088379,34.0,3,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\ยานนาวา.png,6,ยานนาวา,32.75,54.0,14,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\สาทร.png,6,สาทร,39.0,54.0,24,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\หนองแขม.png,6,หนองแขม,21.5,21.5,2,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\บางรัก.png,6,บางรัก,45.578948974609375,51.5,19,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\ประเวศ.png,6,ประเวศ,31.545976638793945,54.0,435,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\คลองสาน.png,6,คลองสาน,21.5,21.5,2,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\ธนบุรี.png,6,ธนบุรี,35.5,54.0,5,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\คลองเตย.png,6,คลองเตย,39.19841384887695,54.0,63,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\สัมพันธวงศ์.png,6,สัมพันธวงศ์,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_006\ภาษีเจริญ.png,6,ภาษีเจริญ,43.831932067871094,59.0,119,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\บางกอกใหญ่.png,6,บางกอกใหญ่,48.099998474121094,56.5,50,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\วัฒนา.png,6,วัฒนา,44.10563278198242,54.0,71,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\สวนหลวง.png,6,สวนหลวง,40.82119369506836,54.0,151,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\บางแค.png,6,บางแค,41.15447235107422,66.5,123,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\ปทุมวัน.png,6,ปทุมวัน,46.134830474853516,54.0,89,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\ป้อมปราบศัตรูพ่าย.png,6,ป้อมปราบศัตรูพ่าย,52.125,54.0,4,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\พระนคร.png,6,พระนคร,50.69355010986328,54.0,31,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\ราชเทวี.png,6,ราชเทวี,47.547298431396484,54.0,74,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\บางกอกน้อย.png,6,บางกอกน้อย,52.012821197509766,59.0,117,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\พญาไท.png,6,พญาไท,42.522727966308594,54.0,66,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\สะพานสูง.png,6,สะพานสูง,35.97916793823242,54.0,264,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\ดุสิต.png,6,ดุสิต,45.96428680419922,54.0,28,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\ตลิ่งชัน.png,6,ตลิ่งชัน,49.84580993652344,64.0,334,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\ดินแดง.png,6,ดินแดง,40.50640869140625,54.0,78,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\ลาดกระบัง.png,6,ลาดกระบัง,28.230770111083984,51.5,195,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\ทวีวัฒนา.png,6,ทวีวัฒนา,49.42982482910156,64.0,285,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\วังทองหลาง.png,6,วังทองหลาง,38.67856979370117,54.0,140,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\ห้วยขวาง.png,6,ห้วยขวาง,41.28515625,54.0,128,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\บางพลัด.png,6,บางพลัด,51.5,56.5,32,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\บางกะปิ.png,6,บางกะปิ,33.30693054199219,54.0,202,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\บึงกุ่ม.png,6,บึงกุ่ม,24.77044105529785,34.0,159,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\ลาดพร้าว.png,6,ลาดพร้าว,38.83456039428711,54.0,136,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\บางซื่อ.png,6,บางซื่อ,46.25225067138672,56.5,111,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\มีนบุรี.png,6,มีนบุรี,22.92418098449707,34.0,244,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\คันนายาว.png,6,คันนายาว,23.73958396911621,34.0,48,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\จตุจักร.png,6,จตุจักร,46.102474212646484,56.5,283,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_006\บางเขน.png,6,บางเขน,24.77800750732422,54.0,241,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\หลักสี่.png,6,หลักสี่,38.03168869018555,54.0,142,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_006\คลองสามวา.png,6,คลองสามวา,24.335365295410156,34.0,82,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\หนองจอก.png,6,หนองจอก,21.5,21.5,7,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\สายไหม.png,6,สายไหม,23.561403274536133,34.0,57,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_006\ดอนเมือง.png,6,ดอนเมือง,22.16176414489746,34.0,34,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ทุ่งครุ.png,7,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_007\บางขุนเทียน.png,7,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_007\บางนา.png,7,บางนา,23.276315689086914,34.0,38,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\บางบอน.png,7,บางบอน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_007\ราษฎร์บูรณะ.png,7,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_007\พระโขนง.png,7,พระโขนง,30.369047164916992,46.5,84,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\บางคอแหลม.png,7,บางคอแหลม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_007\จอมทอง.png,7,จอมทอง,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ยานนาวา.png,7,ยานนาวา,21.5,21.5,11,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\สาทร.png,7,สาทร,24.454545974731445,34.0,11,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\หนองแขม.png,7,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_007\บางรัก.png,7,บางรัก,21.75,24.0,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ประเวศ.png,7,ประเวศ,30.54430389404297,46.5,395,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\คลองสาน.png,7,คลองสาน,21.5,21.5,2,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ธนบุรี.png,7,ธนบุรี,32.88888931274414,54.0,9,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\คลองเตย.png,7,คลองเตย,40.71875,54.0,80,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\สัมพันธวงศ์.png,7,สัมพันธวงศ์,29.625,54.0,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ภาษีเจริญ.png,7,ภาษีเจริญ,45.5,56.5,130,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\บางกอกใหญ่.png,7,บางกอกใหญ่,47.67647171020508,54.0,51,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\วัฒนา.png,7,วัฒนา,43.5,54.0,70,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\สวนหลวง.png,7,สวนหลวง,31.700000762939453,54.0,150,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\บางแค.png,7,บางแค,37.96067428588867,54.0,89,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\ปทุมวัน.png,7,ปทุมวัน,41.36666488647461,54.0,75,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\ป้อมปราบศัตรูพ่าย.png,7,ป้อมปราบศัตรูพ่าย,38.5,54.0,5,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\พระนคร.png,7,พระนคร,45.25,54.0,32,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\ราชเทวี.png,7,ราชเทวี,42.99193572998047,54.0,62,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\บางกอกน้อย.png,7,บางกอกน้อย,48.04867172241211,54.0,113,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\พญาไท.png,7,พญาไท,43.39024353027344,54.0,82,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\สะพานสูง.png,7,สะพานสูง,31.120141983032227,54.0,283,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\ดุสิต.png,7,ดุสิต,48.66666793823242,54.0,30,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\ตลิ่งชัน.png,7,ตลิ่งชัน,53.32492446899414,64.0,337,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\ดินแดง.png,7,ดินแดง,38.73684310913086,54.0,76,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\ลาดกระบัง.png,7,ลาดกระบัง,26.731481552124023,46.5,108,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ทวีวัฒนา.png,7,ทวีวัฒนา,52.2094612121582,64.0,296,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\วังทองหลาง.png,7,วังทองหลาง,28.214876174926758,46.5,121,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ห้วยขวาง.png,7,ห้วยขวาง,36.983192443847656,54.0,119,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\บางพลัด.png,7,บางพลัด,51.19696807861328,56.5,33,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\บางกะปิ.png,7,บางกะปิ,25.211538314819336,54.0,260,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\บึงกุ่ม.png,7,บึงกุ่ม,24.457515716552734,36.5,153,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ลาดพร้าว.png,7,ลาดพร้าว,33.35268020629883,51.5,112,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\บางซื่อ.png,7,บางซื่อ,46.068180084228516,54.0,110,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_007\มีนบุรี.png,7,มีนบุรี,23.490739822387695,34.0,108,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\คันนายาว.png,7,คันนายาว,22.308822631835938,34.0,68,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\จตุจักร.png,7,จตุจักร,43.347015380859375,54.0,268,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\บางเขน.png,7,บางเขน,25.049270629882812,46.5,274,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\หลักสี่.png,7,หลักสี่,34.89552307128906,54.0,134,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_007\คลองสามวา.png,7,คลองสามวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_007\หนองจอก.png,7,หนองจอก,22.75,26.5,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\สายไหม.png,7,สายไหม,22.125,24.0,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_007\ดอนเมือง.png,7,ดอนเมือง,23.5625,34.0,40,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ทุ่งครุ.png,8,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_008\บางขุนเทียน.png,8,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_008\บางนา.png,8,บางนา,25.710525512695312,46.5,38,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\บางบอน.png,8,บางบอน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_008\ราษฎร์บูรณะ.png,8,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_008\พระโขนง.png,8,พระโขนง,26.095237731933594,54.0,105,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\บางคอแหลม.png,8,บางคอแหลม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_008\จอมทอง.png,8,จอมทอง,25.477272033691406,34.0,22,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ยานนาวา.png,8,ยานนาวา,24.0,34.0,31,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\สาทร.png,8,สาทร,24.0,46.5,15,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\หนองแขม.png,8,หนองแขม,30.25,46.5,8,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\บางรัก.png,8,บางรัก,26.5,46.5,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ประเวศ.png,8,ประเวศ,29.116907119750977,54.0,278,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\คลองสาน.png,8,คลองสาน,25.66666603088379,34.0,6,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ธนบุรี.png,8,ธนบุรี,34.25,46.5,10,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\คลองเตย.png,8,คลองเตย,40.21287155151367,54.0,101,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\สัมพันธวงศ์.png,8,สัมพันธวงศ์,24.625,34.0,8,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ภาษีเจริญ.png,8,ภาษีเจริญ,40.911766052246094,54.0,153,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\บางกอกใหญ่.png,8,บางกอกใหญ่,44.28845977783203,54.0,52,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\วัฒนา.png,8,วัฒนา,33.850746154785156,54.0,67,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\สวนหลวง.png,8,สวนหลวง,24.039474487304688,46.5,190,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\บางแค.png,8,บางแค,37.48684310913086,54.0,114,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\ปทุมวัน.png,8,ปทุมวัน,41.469512939453125,54.0,82,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\ป้อมปราบศัตรูพ่าย.png,8,ป้อมปราบศัตรูพ่าย,42.75,54.0,4,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\พระนคร.png,8,พระนคร,41.58064651489258,46.5,31,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\ราชเทวี.png,8,ราชเทวี,38.75,46.5,50,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\บางกอกน้อย.png,8,บางกอกน้อย,44.063560485839844,54.0,118,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\พญาไท.png,8,พญาไท,46.1875,54.0,88,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_008\สะพานสูง.png,8,สะพานสูง,23.915729522705078,34.0,267,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ดุสิต.png,8,ดุสิต,45.78571319580078,54.0,35,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_008\ตลิ่งชัน.png,8,ตลิ่งชัน,48.69941329956055,56.5,341,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_008\ดินแดง.png,8,ดินแดง,42.382354736328125,54.0,68,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\ลาดกระบัง.png,8,ลาดกระบัง,24.515872955322266,34.0,63,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ทวีวัฒนา.png,8,ทวีวัฒนา,52.67412185668945,64.0,313,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_008\วังทองหลาง.png,8,วังทองหลาง,23.806629180908203,34.0,181,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ห้วยขวาง.png,8,ห้วยขวาง,23.840425491333008,46.5,141,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\บางพลัด.png,8,บางพลัด,46.23684310913086,54.0,38,ฝนหนัก,3
cropped_districts_by_frame/central/20260504_180001\frame_008\บางกะปิ.png,8,บางกะปิ,24.177902221679688,34.0,267,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\บึงกุ่ม.png,8,บึงกุ่ม,25.48611068725586,34.0,180,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\ลาดพร้าว.png,8,ลาดพร้าว,23.5125789642334,34.0,159,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\บางซื่อ.png,8,บางซื่อ,44.578704833984375,54.0,108,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\มีนบุรี.png,8,มีนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_180001\frame_008\คันนายาว.png,8,คันนายาว,25.346153259277344,34.0,13,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\จตุจักร.png,8,จตุจักร,37.90037536621094,54.0,266,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\บางเขน.png,8,บางเขน,24.942461013793945,44.0,252,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\หลักสี่.png,8,หลักสี่,32.993289947509766,54.0,149,ฝนปานกลาง,2
cropped_districts_by_frame/central/20260504_180001\frame_008\คลองสามวา.png,8,คลองสามวา,23.58333396911621,34.0,18,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\หนองจอก.png,8,หนองจอก,22.66666603088379,34.0,45,ฝนเล็กน้อย,1
